,"Возраст компании, лет",Чистые активы на 1 работника,Налоговая нагрузка,Налоги на 1 работника,Кредиторская задолженность на 1 работника,Фондовооруженность,Доля внеоборотных активов в общих,"2021, Коэффициент оборачиваемости совокупных активов, %","2021, Соотношение чистого долга к капиталу, %","2021, Коэффициент концентрации собственного капитала (автономии), %","2021, Коэффициент маневренности собственных средств, %","2021, Доля себестоимости как процент от выручки, %"
14484,0.3480905886566264,-0.20032967229682924,0.4233049057768747,-0.20889382081992297,-0.25072698488589756,-0.25917032550422875,-0.14476173127937791,-0.128252099792386,0.27777180890672054,0.03551600262685591,0.06738506668619122,0.11935968257365481
9405,-0.18021129813582643,-0.07918868939976959,-0.025334090059608936,0.30262021568607783,-0.23981125580546483,-0.2775143434686265,-0.42361230049818,0.4662317757851875,-0.11683391033071452,0.2647040960549887,0.22818515651431756,-0.10085802450810182
19620,-0.12360752455092078,-0.14809409806068644,0.6686139333856183,-0.30833590770286223,-0.27350659176796527,-0.12170751066311351,0.57638769950182,-0.35288541912393806,-0.026875071509224052,0.26762558840097683,-0.15397157033461262,-0.424961820932254
14954,0.5367698339396453,-0.15574895047069018,0.5303715143454611,0.015716898132260966,-0.14883541012172571,-0.2003407632373728,0.3566199752501614,-0.14436136565156846,-0.03245349438617379,0.0689044865810064,-0.18142335547502716,0.19853404550247863
4191,-0.16134337360752454,-0.01070815908482349,-0.07535016509811995,0.13947748148702585,-0.26143295018640667,-0.2159794816833689,-0.2512678000455443,0.2514415643294209,-0.19921042679518597,0.28402171891417577,0.1708035689570618,-0.3627700450234973
12937,-0.2368150717207321,-0.2121779590827969,-0.3000636490881057,-0.2253327945860697,0.11591811934081274,-0.2775143434686265,-0.42361230049818,0.6471145808760619,-0.4932691356340074,-0.18234385517397578,0.22818515651431756,0.08842519196160026
7030,0.06507172073209809,0.04226548529927786,-0.19164121761121677,-0.18384940010458953,-0.26665588340209545,-0.2775143434686265,-0.42361230049818,-0.12054390268772337,-0.1993187456860005,0.2877779233590177,0.22818515651431756,-0.1755491279279322
1886,-0.085871675494317,-0.14545953932977743,0.5313986771666419,-0.2679938988551311,-0.27650060505378987,-0.21159460251642856,0.05361748778437392,-0.27371184178430535,-0.04453105071199702,0.28956659214227576,0.07141184476038459,0.08017599446505239
12875,0.3292226641283245,-0.28855981819629334,-0.17939634118691164,-0.2968726101559893,-0.20903381414694594,-0.0539302047563377,0.13908861763781272,-0.2519296892919161,-0.4932691356340074,-0.42828581287195905,0.38658853900789947,0.2359244298074838
1246,0.008467947147192435,0.2801608133374919,-0.22757225087629382,0.48203950371199006,-0.12108952459527977,0.5722428938763375,0.2218420776963405,0.07545216526566374,0.14968472051850557,0.06467130379396233,-0.1145556080314504,-0.14882890125433137
11566,0.06507172073209809,-0.10621595530632277,-0.1862439830483924,-0.24366723955153977,-0.2396006978258394,-0.05164809414891874,0.4307873622071744,-0.06169311692796795,0.09444208620308099,0.14796364680101262,-0.14189123611203244,0.05148313360749448
9703,0.3480905886566264,-0.01573803795680617,0.30650860594279383,-0.33813351919524737,-0.15837663173043073,-0.20844150508070924,-0.2502105725915282,-0.3484553710126629,-0.01669309577265559,0.21110365485002214,0.162285384569345,0.575038179067746
5325,0.2160151169585132,-0.1686150020382848,0.2670999082736807,0.40153458602542214,0.09473175540466056,-0.16048901069629395,-0.08398235658723602,-0.04441463015965127,0.5067308643659926,-0.1294588814823125,-0.1525776856166226,0.009161163842596694
18081,0.5179019094113434,-0.12284187017844665,-0.05754263342560529,0.14880817576369398,-0.035881542715220135,-0.015870734697879887,0.5198754680961852,0.13590521671571418,0.09563359400204112,0.041299365026057,-0.30671810401435223,0.037226368368895486
4477,0.12167549431700375,-0.18062428656048157,0.06701106974148925,-0.3062823822062162,-0.26741707322052544,-0.2775143434686265,-0.42361230049818,-0.09867514123910198,-0.4932691356340074,0.07599953942126332,0.22818515651431756,-0.3645633488270947
3598,-0.085871675494317,0.06924173917715673,0.6686139333856183,-0.14673701213424864,-0.2661991695110375,0.048159659952434784,0.2512674715764516,-0.35288541912393806,-0.09614500218513394,0.2880164125301187,0.004970006536193705,0.575038179067746
5884,0.12167549431700375,0.16977541533089086,-0.13404381504071797,-0.10188152537201418,-0.27506280206342215,0.07120616668803462,0.45594149235599213,-0.18615018703358757,-0.054713026448565474,0.28956659214227576,-0.06092976540877884,-0.19402015710498502
13881,-0.14247544907922266,-0.20613576647214077,-0.27157122774835507,-0.27118598477356143,0.7234486489583148,-0.19761047249940158,-0.29003054562250097,-0.1795679063599431,-0.1584825238489121,-0.26259546124948746,-0.4012312316980643,0.12034599966563346
13224,0.5367698339396453,-0.38528677737809497,0.40478834970195665,-0.2306402723774349,0.7234486489583148,-0.14817883190593256,0.2677044599317982,-0.309438036230073,-0.10318573008808021,-0.7104334078577244,0.295672408277001,-0.028049890082048758
13544,-0.12360752455092078,-0.1934715748891999,-0.3102398930790746,0.2539389883218961,0.7234486489583148,-0.2775143434686265,-0.3893966258531579,0.423706778275195,0.5067308643659926,-0.26331092876279066,0.06421010705076952,-0.424961820932254
5147,0.3292226641283245,-0.1975378484516743,-0.13603287662538197,-0.24329327244839236,-0.27030959453055936,-0.26926961286253875,-0.2798525868842242,0.6471145808760619,-0.2564028011452726,0.2713817928458188,0.17928303432483442,-0.2825196998125151
18029,0.02733587167549432,-0.38528677737809497,0.6217806117925602,0.6259624962352153,0.7234486489583148,-0.2775143434686265,-0.42361230049818,-0.35288541912393806,-0.03164110270506461,-0.7104334078577244,0.22818515651431756,0.575038179067746
4777,-0.14247544907922266,-0.14046506698662567,-0.3180524121158133,-0.0857720933670215,-0.24264380458434973,-0.2682031367592462,-0.36424846078131035,0.6471145808760619,-0.10183174395289823,0.2509909687166769,0.2072381667245231,0.060718648196021
13530,-0.048135826437713226,-0.12207874725948462,-0.21338788263668157,-0.13189332969940934,0.6623993027071367,-0.13892604119735413,-0.13454948277149822,-0.007216083457936802,-0.09099985487144244,-0.08617309692746745,-0.03154202927115596,0.06161530009781968
4222,0.04620379620379621,-0.09432109691843601,-0.17524327295888514,-0.255514272851183,-0.2661394683488077,-0.06436114642435169,0.4153018115193124,-0.07351523945365833,0.007462016878990856,0.21062667650782,-0.0909757248854526,-0.03773373062147447
17423,-0.31228676983393966,-0.08417298970148927,-0.2862425423840565,-0.21482381328071004,-0.02627213874190762,-0.2775143434686265,-0.42361230049818,0.2668579585387461,-0.23847602471546325,0.14128595001018254,0.22818515651431756,-0.21643645464995215
7793,-0.085871675494317,-0.10119081501736084,0.6686139333856183,-0.11610485320756912,-0.2610230787457136,0.05707597173440838,0.57638769950182,-0.32381512296461223,0.18407596835212778,0.10920915649708803,-0.2990517380654071,-0.031726162879423356
1503,-0.14247544907922266,0.614713222621905,-0.15205072576944187,0.6595770299289665,0.7234486489583148,0.7198322851898766,-0.17151005358204988,-0.010507223794759055,-0.02638763650055854,0.03724504911733872,0.0835696170228531,-0.424961820932254
1716,0.12167549431700375,-0.038290040660273965,-0.09943444233911017,-0.03182909076266647,-0.23114930602548467,-0.20296993209615988,-0.2125936327238525,-0.05874841241607436,-0.0023950021851339254,0.2163504166142458,0.14877244660883068,-0.23948040852617836
5180,-0.33115469436224154,-0.21614805682730487,0.4395636158543,-0.20310005037831166,-0.25822539419994306,-0.04983169342948649,0.38340255309009885,-0.31294569895747565,0.5067308643659926,-0.27338709624181107,-0.6134114609921005,0.060270322245121605
6019,-0.085871675494317,-0.04942230988210759,-0.2589681869666567,-0.2676200859142414,-0.06492661473249135,0.014262573453146311,0.16009039430216285,-0.14592032686374742,0.24598021445264773,0.03891447331504625,-0.14955760206097757,-0.08624259850878328
7937,0.008467947147192435,-0.06166796827943879,0.3098973072730351,0.09657049821044213,0.7234486489583148,-0.2580813562515046,-0.40290723813435986,-0.2882188419531928,0.282916956220412,-0.13184377319332324,0.20464399238826395,0.13307845667117477
15975,-0.44436224153205284,-0.2319357624680554,0.6111534686574259,-0.2742110162754282,-0.2765513510416852,-0.2775143434686265,-0.42361230049818,0.6471145808760619,-0.11028061743643376,0.28956659214227576,0.22818515651431756,0.002884600530005904
2496,-0.06700375096601512,-0.1727816426163471,-0.3313860666143818,-0.3404229700710334,-0.27198421213110535,-0.26905527844470284,0.57638769950182,0.3485735087437927,0.3104299544873098,0.05191213314005478,-0.3340537320949343,0.04036465002519083
10960,0.5179019094113434,-0.2100092798494772,-0.017185341660830543,-0.17799994671891917,-0.27531991506875847,-0.2717149304206932,-0.26224023461652535,0.22450617894121785,-0.4188811373671097,0.28557189852633275,0.17459803291159018,0.5669683119515577
394,0.02733587167549432,0.17613972258689622,-0.2537777732897676,0.01633422246969608,-0.23072772397220037,0.020096140177120445,0.02475113480388126,0.16357677823189049,-0.04718486353695369,0.27889420173550267,0.07756816893150718,-0.2340108319252063
17597,-0.2745509207773359,0.614713222621905,-0.3313860666143818,-0.309316390788525,-0.2765513510416852,0.7224856565313735,0.57638769950182,-0.24396166531855706,0.031887926757673705,0.2199873764735372,-0.17065946793054868,0.06851951974166948
9960,0.008467947147192435,0.09377859558416074,0.10800529333041592,0.13513553068891912,-0.2359522004469128,0.07696000274968423,0.23624559555008307,-0.19277577218534814,-0.03072039213314086,0.23131561210083826,-0.013150494797676545,-0.15519512975710203
10312,0.06507172073209809,-0.09685909836339207,-0.10761337704384626,-0.204679754493987,-0.16806061415758042,-0.14773286479913056,0.05541157189430141,-0.11621345487611517,0.011307337502907673,0.16263073082372875,0.027194723984145675,-0.18066004376818462
76,0.04620379620379621,-0.17590445933599597,-0.3313860666143818,-0.3404229700710334,-0.20814575935877763,-0.2775143434686265,-0.42361230049818,0.6471145808760619,-0.3073126798281149,0.28956659214227576,0.22818515651431756,0.2259715936975183
12364,-0.10473960002261888,0.01228034156578941,-0.23213340566487997,-0.07826234974520138,0.011168251127268342,-0.060666973658273324,-0.11069872909003252,-0.09230938295603791,0.0848558643659926,0.008328237121333416,0.032073320497110744,-0.11107985618860677
8041,0.4612981358264377,-0.2122984279656396,0.12166522299723675,-0.1017312272609944,-0.12094624180592826,-0.21036780647603967,-0.04679966353331004,-0.09473443373053853,0.5067308643659926,-0.19915734173660155,-0.5084054789035191,0.29725541989051374
1520,-0.44436224153205284,-0.22633744075625367,-0.3313860666143818,-0.20677841680859085,0.7234486489583148,-0.1714330956010432,-0.34500206462814764,0.3226341263522597,0.5067308643659926,-0.29991901652680564,-0.6134114609921005,0.028259849350908643
6357,-0.18021129813582643,-0.27198956270343333,0.6686139333856183,-0.1902158134662434,-0.2672648352568395,0.7224856565313735,0.57638769950182,-0.35288541912393806,-0.4932691356340074,-0.34034293102843777,0.38658853900789947,0.021355629707058742
1061,-0.31228676983393966,0.3027206061677125,-0.27457569364188006,-0.007571913972390977,-0.04423621845685516,0.7224856565313735,0.282504051508385,-0.13240932969152983,0.16354953854276905,-0.016653503551504155,-0.25278250923212725,-0.16380298801436943
7060,-0.029267901909411337,0.08127526419130861,-0.29867729026389034,-0.0792398730849963,0.7234486489583148,0.7224856565313735,0.5545818097217451,-0.011892967094473671,-0.04209387566866946,-0.07806446511003091,-0.6134114609921005,-0.3800754267282119
15459,-0.2368150717207321,-0.20572262509705316,-0.2591711058726136,-0.002422825458395146,-0.18792543495125305,-0.2471777797133909,-0.350320016525975,0.15456944678374546,-0.24573339040003864,-0.2574083217780391,-0.0789341096828166,0.08492824954458537
1873,0.5556377584679472,-0.015023452046202467,-0.16509241695560475,-0.11547321653259841,-0.27086780039740804,-0.1739098488738136,-0.08601700683722686,-0.018864988071162873,-0.17137247185584453,0.28897036921452307,0.11671309809506021,-0.17519046716721265
15061,-0.31228676983393966,-0.09539605044153911,-0.18691418090079334,-0.16086128302056935,0.2735255571514095,0.023496140563836275,0.2902699355273082,-0.11205622497697128,0.02241002381139987,0.0036180759920871794,-0.22606638547065194,0.08071398560613163
18562,0.3292226641283245,0.614713222621905,-0.10608085935822734,0.28681840156565996,-0.1790429353008047,0.7224856565313735,0.5649616910691078,-0.23473781147983155,-0.06489500218513393,0.28062324822598544,-0.10290118302825607,-0.1177150802619171
6216,-0.12360752455092078,-0.23176931088098496,0.6686139333856183,0.11238981486351952,-0.24001423975704614,-0.2775143434686265,-0.42361230049818,0.11386323735462846,0.5067308643659926,-0.2937182980781777,0.22818515651431756,0.05309710703073213
10562,-0.33115469436224154,-0.11147474890519475,-0.26245839728239845,0.6595770299289665,0.7234486489583148,-0.08055530243861998,-0.3826962142038692,-0.1799143421848718,-0.38952671795636445,-0.2803629044965175,-0.10859287896004867,0.1767454042887706
1994,-0.3688905434188453,-0.1003058474127698,-0.2511774270624622,-0.16575929041827828,0.514134572852457,-0.14303021299748866,0.008435332749847686,0.022230961660998926,0.02755517112509138,-0.0527249906805417,-0.10836056484038366,-0.1351997923469914
4366,-0.31228676983393966,-0.22811754800686784,0.6284677455853012,-0.1221386987608039,-0.26690961334157215,-0.2775143434686265,-0.42361230049818,0.6471145808760619,-0.14597169195983065,0.10604917497999873,0.22818515651431756,0.13218180476937608
15154,0.29148681507172075,-0.20024615448296584,0.05030317689829524,-0.16801025282606633,-0.2765513510416852,-0.2680550511614686,-0.23835131892483935,0.5797328129274385,-0.29101068676052394,0.28956659214227576,0.16731885716208675,0.11137948064764662
9307,0.29148681507172075,0.0116387400524609,-0.0628557129545729,0.4945385293069186,-0.16092661762217117,0.08104570412905696,0.21594273463231176,0.21948285947975232,-0.03684040946416339,0.10819557751990844,-0.07556555494767406,-0.08704958522040211
16978,0.5556377584679472,-0.22580340858106943,0.2622999347689854,0.1412560145113911,-0.24503809255868403,-0.2775143434686265,0.5599467834622794,-0.2897778031653718,-0.4932691356340074,-0.2969975241808175,-0.6134114609921005,0.13316812186135463
16148,0.38582643771323016,0.03884767937809863,0.0441119713208699,0.6300864985002957,-0.25067089721506586,-0.2775143434686265,-0.42361230049818,0.1582936319017285,-0.04317706457681504,0.2808617373970865,0.22818515651431756,-0.07691741873007701
12029,0.1971471924302113,0.046003710525567634,0.17971386224061528,-0.17802028151837004,-0.2517365629608678,0.23460202554729298,0.45502973151328846,-0.3163667527286461,0.12780430457396486,0.1432534856717664,-0.1564495876110393,0.0432339361109466
7051,-0.44436224153205284,-0.21980699015685767,-0.29942296179353867,-0.29446492415947945,-0.25950069910885365,-0.26151070693687906,-0.3632309617448167,0.2513982598513048,0.5067308643659926,-0.25919699056129714,-0.03494930302624266,0.07479608305426028
10427,-0.21794714719243022,-0.1936851877592736,0.21825599639470147,0.6405962870090738,0.18533863078162696,-0.2775143434686265,-0.42361230049818,0.3567147506296162,-0.4346956954260352,-0.1420391852578942,0.22818515651431756,0.0693265064532883
4444,-0.029267901909411337,0.42960126579308594,-0.3160035229523263,-0.19207639360459258,0.04203793108143228,0.7224856565313735,0.4036286657112619,-0.16891500474338694,0.11448108100377422,0.08333308143262141,-0.18994153986274392,-0.05001786167611648
18683,0.5556377584679472,-0.13625384183374412,-0.16550549007148602,-0.3404229700710334,-0.1474535578359605,-0.2775143434686265,-0.42361230049818,-0.2683420864979112,0.05853437389805499,0.10539332975947079,0.22818515651431756,0.06816085898095005
15023,-0.3688905434188453,-0.0880180213628159,-0.26274075423027293,-0.26314130581559203,-0.16724449311514,-0.19454099194767754,-0.19851583007325047,-0.06775574386421944,0.20265265812682448,0.06687732862664722,0.10935648430566848,0.04852418233155885
3694,0.08393964526039999,0.614713222621905,-0.3313860666143818,-0.2807899565128874,0.21480513441951643,0.7224856565313735,0.27231750619790157,-0.1500775567628913,-0.04317706457681504,0.2304212777092092,-0.12071193220257301,-0.424961820932254
1212,0.1971471924302113,0.40073839740724526,-0.3140795285758826,0.5751062592599043,0.7234486489583148,-0.24853633017721233,-0.40269981473336375,0.6471145808760619,-0.04707654464613913,0.12870564623460085,0.21873771564794078,0.07730670837929661
16492,0.5179019094113434,-0.21544657506297227,0.057197475799569686,-0.23878564675867311,0.05918410487383155,-0.262780836820351,-0.350641503712804,-0.16986770326194076,0.5067308643659926,-0.2246756830444166,0.04829658985371679,0.043054605730586885
15694,0.14054341884530563,0.614713222621905,0.6686139333856183,0.6595770299289665,0.7234486489583148,0.7224856565313735,-0.06297741609001539,-0.22114020535138185,-0.04290626734977865,0.2223126458917727,0.09402375240777824,0.050048490564616646
16819,0.1971471924302113,-0.1786441291617031,0.19214471607842526,-0.2675358109151363,-0.24165502669899522,-0.2485998366713859,-0.1290591912009696,-0.1474792880759264,-0.03202021882291556,0.21444250324543723,0.11694541221472524,0.12482925917462688
7535,-0.18021129813582643,-0.2100418303820599,-0.22953844538884555,-0.13136487239349456,-0.2764600082634736,-0.27693135385211287,-0.40720082641475885,0.6471145808760619,-0.10204838173452734,0.28956659214227576,0.22280321274207832,0.07470641786408042
12554,0.04620379620379621,-0.19510927355976496,-0.26602892120181754,-0.2896539917852615,-0.2765513510416852,-0.2775143434686265,-0.4094261169439495,0.3590098879697685,-0.049405400798652126,-0.041217888174914855,0.21761486406955993,-0.24620529778966843
13350,-0.3500226188905434,-0.2692614211913492,-0.025315310472507582,0.1450643598796699,0.7234486489583148,-0.1074299806430045,-0.09581767684684256,-0.17333206151122732,-0.2004019345941461,-0.37146576785712804,0.38658853900789947,0.1398930111248447
18307,0.10280756978870187,0.21887828123817266,-0.12718326456882784,0.6595770299289665,-0.23543260199278188,-0.10800099474918828,-0.15137745819322992,0.6069280251843379,-0.09890713390090518,0.2783576011005252,0.13615004610703216,0.06618822479699296
1669,0.04620379620379621,-0.0950040484911032,0.03947544883562768,-0.06106357620175304,-0.17741730516382107,-0.0763353902173597,0.23492286362403683,-0.12526409080237633,0.09043428724294235,0.11791401124227721,-0.09395708942115347,0.07273378368012333
7745,0.5556377584679472,0.22901247896595922,-0.25968088967362457,0.0014815078240176906,0.5148010188317845,0.24104725910491162,-0.02786047369927009,-0.08698293214775983,0.07099104634172916,0.002902608478783968,-0.024224134501708346,-0.3953185090587895
1975,-0.42549431700375095,-0.024229149542235803,0.007193674921071525,0.17151342925103527,0.28003064419431656,-0.2775143434686265,-0.42361230049818,0.00027559125614537346,-0.14082654464613917,0.07850367571782466,0.22818515651431756,-0.38984893245781754
18605,-0.10473960002261888,0.12144539559142795,-0.27771021880284397,-0.28291423950434175,-0.19818478326208666,0.12784114272569908,0.12650494530834505,-0.20364519619248472,0.08003567372474477,0.1507658945614503,-0.00865908848415315,-0.0709098509880258
766,-0.06700375096601512,-0.12728210129064865,-0.3313860666143818,-0.1390653508448917,0.7234486489583148,-0.2775143434686265,-0.42361230049818,0.6471145808760619,0.039524408560100054,-0.22443719387331548,0.22818515651431756,0.14751455229013358
4960,-0.44436224153205284,-0.14342513104336124,-0.2245970535133937,-0.322950418733533,0.06550393213556559,-0.17827860716146376,-0.025643376322272773,0.01534554964054188,-0.2885735117171963,0.03253488798809248,-0.0033158637318580642,-0.3084329397744971
2025,-0.3500226188905434,-0.015444167679833348,-0.28615387014825866,-0.16575972933513705,-0.22375522523538177,0.3196362051418381,0.4500881941492336,0.053540099338926214,-0.04149812176918939,-0.0034769768481698058,-0.3408682796051076,-0.09879572513396487
8203,0.008467947147192435,0.4375186027433493,-0.2798185122484121,-0.08484590766713676,-0.24911239331563634,0.03223352287120423,-0.13498901229958582,-0.06424808113681679,-0.10329404897889477,0.2872413227240403,0.13258789627216877,-0.27597414092938477
9037,0.12167549431700375,-0.09941477658331949,-0.2720697397586792,-0.18799156444658607,-0.27642956067073643,-0.2718444836688074,0.21241054680079036,0.4408120471310474,-0.02405878034804554,0.2528988820854855,0.0045828163367520325,0.024583576553534048
5644,0.5367698339396453,-0.1412966313736983,-0.22912040415415721,-0.2578621337972759,-0.2634684010374199,-0.10858309981096166,0.45890026697057096,0.14820368850068144,0.06936626297951079,0.14665195635995673,-0.20511939568085746,-0.11735641950119756
1644,0.08393964526039999,0.15568023966648745,-0.17863489329427107,-0.04515563915263016,-0.17130767187006968,0.3311954031853403,0.2730688934186987,-0.17978442875052353,0.08426011046651252,0.11660232080122132,-0.09608663551808266,-0.012179151420212014
15553,-0.44436224153205284,-0.21665365731291256,0.07207449916239836,-0.013373284941099748,-0.15577589985079496,-0.1890751996824696,0.40093028850732687,0.44700458750164707,0.37466305674034267,-0.16523225714747372,-0.6134114609921005,0.03381909114206046
14060,-0.048135826437713226,-0.186956382351952,0.6686139333856183,-0.3404229700710334,-0.24420078375841103,-0.2775143434686265,-0.42361230049818,-0.35288541912393806,0.5067308643659926,-0.1289222808473351,0.22818515651431756,0.575038179067746
7828,-0.16134337360752454,-0.11449584521052282,-0.21686860429724683,-0.28636463785490274,-0.23270681750011835,-0.2688838109104341,-0.3904920495268973,-0.09373843073386864,0.10435326471261304,0.12441284115478152,0.2130460197161482,-0.424961820932254
11524,-0.12360752455092078,0.614713222621905,0.6686139333856183,0.6595770299289665,-0.2702588485426641,-0.27397068109373957,-0.42324367363074333,-0.3012534898661335,0.5067308643659926,-0.21614969517755314,0.22737205709549008,0.14186564530880177
17184,0.4424302112981358,-0.38528677737809497,0.2218918560204559,-0.2300355617022096,0.5695111321432381,-0.22034420975119645,0.57638769950182,-0.06632669608638875,-0.3746328704693627,-0.7104334078577244,0.2622966130851289,0.5070719649114057
12478,0.04620379620379621,-0.014044393058364678,-0.172883413627104,-0.26660641707916904,-0.27110884383991085,-0.14591301091738157,-0.04616625286906751,-0.1916065512762139,-0.04290626734977865,0.2890896138000736,0.10358735033398755,-0.022938974241796226
3282,0.02733587167549432,-0.32179815189821526,-0.1342968065017185,-0.015969628332832206,0.030603679934239063,0.09669618965272529,0.5232540407001568,-0.020943603020734818,-0.4932691356340074,-0.5184943418409406,0.38658853900789947,0.09550874198580987
7311,0.31035473960002263,-0.19525168213981406,0.28372251678734106,-0.12368731851918262,0.3524959149088507,-0.11656348463505183,0.1782196207135643,-0.2606338893932486,-0.4292797508853073,-0.172625421451607,-0.6134114609921005,-0.1054309492072751
17927,-0.10473960002261888,-0.17812196436818964,0.19413145440763738,-0.2642897230880088,-0.19677865807022327,-0.2775143434686265,-0.42361230049818,-0.2517131669013357,-0.03028711656988263,-0.02464289078339017,0.22818515651431756,0.09855735845192536
14540,0.02733587167549432,-0.38528677737809497,0.6295856247381703,-0.1435901296072539,-0.2655902176562935,-0.23933423917145752,0.47832542497265257,0.1477273392414045,-0.4932691356340074,-0.7104334078577244,0.24719619530690362,0.06744353745951108
3777,-0.1990792226641283,-0.38528677737809497,0.6686139333856183,-0.14519807881689184,-0.27228868805847734,-0.045461613758288,0.42868400681710306,-0.31342204821675257,-0.4932691356340074,-0.7104334078577244,0.38658853900789947,0.575038179067746
11185,0.1971471924302113,-0.19752303915605993,0.07113066521403319,-0.12731783460023968,-0.256670864019161,-0.23028344304888101,0.34165246153561213,0.5109653016791001,-0.04935124135324485,0.23089825605141134,-0.05194695278173205,0.14814220862139257
5656,-0.44436224153205284,-0.1850538715361051,-0.28112327009202354,-0.2076665020096168,0.7234486489583148,-0.05973279312897965,-0.1637460125524248,-0.09482104268677068,-0.03131614603262093,-0.2506710026944337,-0.6134114609921005,0.040185319644831116
16904,-0.3500226188905434,-0.38528677737809497,0.1666055117560201,-0.2096581654542781,-0.24351571292182406,0.15444095327666496,0.42696972835376806,-0.3096112541425373,-0.4932691356340074,-0.6326710325055801,0.38658853900789947,0.1804216770861452
19544,-0.06700375096601512,0.614713222621905,0.5546863884995249,-0.25113989507870765,-0.27563792325956926,-0.2775143434686265,-0.4235762507696133,-0.35288541912393806,0.5067308643659926,-0.08867723322402872,0.2281464374943734,0.04206828863860834
18960,0.5367698339396453,-0.1143571158795023,0.08812596244150478,-0.14696950389331542,-0.26072292162582206,-0.16676172003387352,0.09533188228756528,-0.1360469058532807,0.014827701454380804,0.21974888730243616,0.03420286659403994,0.05076581208605561
18302,-0.31228676983393966,-0.20490698386714537,0.6686139333856183,-0.21329803737907468,-0.07218710858960405,-0.23343956638226385,-0.22619584891814468,-0.35288541912393806,0.5067308643659926,-0.18759061693819945,-0.1034819683274186,-0.09036719725705727
9791,-0.12360752455092078,0.614713222621905,-0.30550317871597943,-0.08290518200751817,0.7234486489583148,0.2626369674002292,-0.23564362215133058,-0.2281988352843032,-0.08775028814700568,0.1634654429225825,0.14946938896782566,-0.424961820932254
12802,-0.42549431700375095,-0.14675138859165174,-0.10695307293608326,-0.0028182930408860245,-0.2601096509635976,-0.2775143434686265,-0.42361230049818,0.6471145808760619,-0.4932691356340074,0.26995085781921235,0.22818515651431756,-0.4163001635608787
16974,0.5556377584679472,-0.0496938029873025,0.007079180716068434,0.0008543502989038211,-0.18680444665631316,-0.08647388870768867,0.13287504121797555,-0.06442129904928111,-0.04729318242776825,0.20001390839382222,0.005473353795467888,-0.04454828507514451
